Start Date/Time,Temperature,Relative Humidity,Precipitation,Rain,Snowfall,Weather Code,Wind Speed,Price,Grid Load,Total Generation,Year,Month,Day,Hour,Day of Week
09/02/2022 00:00,8.4,94,0.1,0.1,0,51,33.5,115.08,"55,956.75","62,835.00",2022,2,9,0,Wednesday
09/02/2022 01:00,8.4,93,0.1,0.1,0,51,32.5,114.87,"53,999.75","62,140.75",2022,2,9,1,Wednesday
09/02/2022 02:00,8.3,93,0.1,0.1,0,51,34.2,118.79,"52,835.50","61,915.25",2022,2,9,2,Wednesday
09/02/2022 03:00,8.3,91,0,0,0,3,34.5,109.58,"53,346.50","61,992.00",2022,2,9,3,Wednesday
09/02/2022 04:00,8.3,89,0,0,0,3,35.6,116.95,"55,032.25","62,951.50",2022,2,9,4,Wednesday
09/02/2022 05:00,7.9,87,0,0,0,3,35.3,119.34,"57,854.50","64,796.25",2022,2,9,5,Wednesday
09/02/2022 06:00,7.5,87,0,0,0,3,35.2,139.38,"65,490.25","71,754.75",2022,2,9,6,Wednesday
09/02/2022 07:00,6.8,89,0,0,0,2,34.4,177.16,"71,815.25","74,651.25",2022,2,9,7,Wednesday
09/02/2022 08:00,7.1,87,0,0,0,3,35.3,180.64,"73,882.50","75,595.75",2022,2,9,8,Wednesday
09/02/2022 09:00,7.9,85,0,0,0,3,30.5,179.5,"74,337.00","77,951.25",2022,2,9,9,Wednesday
09/02/2022 10:00,8.8,78,0,0,0,3,35.1,127.06,"74,517.25","79,863.75",2022,2,9,10,Wednesday
09/02/2022 11:00,9.3,76,0,0,0,3,34.5,122.01,"75,142.75","81,071.25",2022,2,9,11,Wednesday
09/02/2022 12:00,9.4,76,0,0,0,3,30,123.35,"74,334.75","81,602.00",2022,2,9,12,Wednesday
09/02/2022 13:00,9,81,0.1,0.1,0,51,28,136.91,"73,126.00","81,414.00",2022,2,9,13,Wednesday
09/02/2022 14:00,9.4,75,0,0,0,3,34.5,149.42,"71,557.25","78,811.50",2022,2,9,14,Wednesday
09/02/2022 15:00,9.3,78,0,0,0,3,30.2,179.92,"70,217.25","75,228.75",2022,2,9,15,Wednesday
09/02/2022 16:00,9,81,0,0,0,3,32.2,189.95,"69,244.25","72,398.50",2022,2,9,16,Wednesday
09/02/2022 17:00,9,80,0,0,0,3,33.6,219,"71,486.00","71,643.00",2022,2,9,17,Wednesday
09/02/2022 18:00,8.9,80,0,0,0,3,33.3,249.12,"73,294.50","70,747.75",2022,2,9,18,Wednesday
09/02/2022 19:00,8.7,79,0,0,0,3,33,257.28,"71,698.00","69,113.00",2022,2,9,19,Wednesday
09/02/2022 20:00,8.8,77,0,0,0,3,32.4,231.79,"67,470.75","66,806.75",2022,2,9,20,Wednesday
09/02/2022 21:00,8.8,75,0,0,0,3,32.1,215.81,"63,700.75","63,334.00",2022,2,9,21,Wednesday
09/02/2022 22:00,8.4,77,0,0,0,3,31.4,211.79,"60,568.25","60,827.25",2022,2,9,22,Wednesday
09/02/2022 23:00,8.4,77,0,0,0,3,30.3,196.7,"56,858.25","58,563.75",2022,2,9,23,Wednesday
10/02/2022 00:00,8.2,80,0,0,0,3,26.2,200.46,"54,159.50","56,520.50",2022,2,10,0,Thursday
10/02/2022 01:00,8.1,79,0,0,0,3,28.5,192.61,"52,306.50","55,195.50",2022,2,10,1,Thursday
10/02/2022 02:00,7.2,83,0,0,0,3,27.9,185.1,"51,570.25","54,479.25",2022,2,10,2,Thursday
10/02/2022 03:00,7.3,83,0,0,0,3,22.8,172.23,"52,047.00","54,117.75",2022,2,10,3,Thursday
10/02/2022 04:00,7,85,0,0,0,3,21.5,172.91,"53,354.50","54,780.25",2022,2,10,4,Thursday
10/02/2022 05:00,6.1,89,0,0,0,3,22.9,174.88,"56,349.75","57,158.75",2022,2,10,5,Thursday
10/02/2022 06:00,6.1,89,0,0,0,3,21,203.67,"63,525.50","61,852.00",2022,2,10,6,Thursday
10/02/2022 07:00,6,90,0,0,0,3,22.9,233.46,"69,281.75","65,184.75",2022,2,10,7,Thursday
10/02/2022 08:00,6.4,89,0,0,0,3,29.1,240.32,"71,677.00","68,614.50",2022,2,10,8,Thursday
10/02/2022 09:00,7.1,88,0,0,0,3,31.3,225.56,"71,832.75","71,353.75",2022,2,10,9,Thursday
10/02/2022 10:00,7.4,86,0,0,0,3,22.5,199.99,"73,013.75","73,936.25",2022,2,10,10,Thursday
10/02/2022 11:00,8.7,79,0,0,0,3,25,193.67,"73,664.00","76,726.75",2022,2,10,11,Thursday
10/02/2022 12:00,9.5,77,0.1,0.1,0,51,23.7,169.97,"73,900.25","77,583.50",2022,2,10,12,Thursday
10/02/2022 13:00,8.8,80,0.4,0.4,0,51,24.5,167.9,"72,690.75","76,694.75",2022,2,10,13,Thursday
10/02/2022 14:00,7.9,90,0.8,0.8,0,53,27,176.35,"71,105.25","74,080.50",2022,2,10,14,Thursday
10/02/2022 15:00,6.9,88,0.3,0.3,0,51,23.4,184.55,"70,614.50","71,208.25",2022,2,10,15,Thursday
10/02/2022 16:00,6.1,88,0,0,0,3,16.5,195.98,"70,131.25","70,294.75",2022,2,10,16,Thursday
10/02/2022 17:00,5.8,88,0,0,0,3,16.9,215.77,"71,754.75","69,848.25",2022,2,10,17,Thursday
10/02/2022 18:00,5.7,88,0,0,0,3,21.7,229.58,"73,636.75","70,173.00",2022,2,10,18,Thursday
10/02/2022 19:00,5.4,87,0,0,0,3,23.4,212.49,"71,776.25","68,310.00",2022,2,10,19,Thursday
10/02/2022 20:00,5.3,88,0.1,0.1,0,51,24.1,187.28,"67,946.00","67,651.25",2022,2,10,20,Thursday
10/02/2022 21:00,5,90,0.2,0.2,0,51,24.2,179.37,"64,175.00","65,158.50",2022,2,10,21,Thursday
10/02/2022 22:00,4.8,90,0,0,0,3,22.3,176.91,"60,934.25","63,121.00",2022,2,10,22,Thursday
10/02/2022 23:00,4.6,91,0,0,0,3,20.2,136.66,"56,888.50","60,117.00",2022,2,10,23,Thursday
11/02/2022 00:00,4.2,89,0,0,0,3,20.2,180.01,"55,016.25","58,729.50",2022,2,11,0,Friday
11/02/2022 01:00,3.7,91,0,0,0,3,20.2,176.73,"53,239.75","58,485.50",2022,2,11,1,Friday
11/02/2022 02:00,3.5,92,0,0,0,3,21,168.87,"52,718.50","57,513.00",2022,2,11,2,Friday
11/02/2022 03:00,3.3,93,0,0,0,3,20.4,164.09,"52,993.25","57,805.50",2022,2,11,3,Friday
11/02/2022 04:00,3.2,91,0.1,0.1,0,51,21.3,165,"54,461.50","59,219.00",2022,2,11,4,Friday
11/02/2022 05:00,3.2,92,0.1,0.1,0,51,21,171.3,"57,796.75","61,460.25",2022,2,11,5,Friday
11/02/2022 06:00,3.1,92,0.1,0.1,0,51,21.5,196.95,"64,787.25","66,384.00",2022,2,11,6,Friday
11/02/2022 07:00,2.9,91,0.1,0.1,0,51,22.2,221.46,"70,705.00","71,029.50",2022,2,11,7,Friday
11/02/2022 08:00,3.4,82,0.1,0.1,0,51,25.5,221.78,"73,132.50","73,643.75",2022,2,11,8,Friday
11/02/2022 09:00,3.9,86,0,0,0,1,24.7,179.53,"74,279.50","75,388.00",2022,2,11,9,Friday
11/02/2022 10:00,4.8,82,0,0,0,1,23.7,151.36,"74,802.75","78,259.50",2022,2,11,10,Friday
11/02/2022 11:00,5.4,77,0.1,0.1,0,51,23.9,135.02,"75,720.50","80,607.00",2022,2,11,11,Friday
11/02/2022 12:00,4.2,83,0.1,0.1,0,51,23.1,128.35,"74,950.00","82,102.25",2022,2,11,12,Friday
11/02/2022 13:00,5.2,78,0,0,0,3,19.8,133.68,"73,581.00","79,237.00",2022,2,11,13,Friday
11/02/2022 14:00,5.4,74,0,0,0,1,15.9,140.61,"71,554.00","76,516.50",2022,2,11,14,Friday
11/02/2022 15:00,5.4,73,0,0,0,1,15.5,168.15,"70,543.75","72,450.75",2022,2,11,15,Friday
11/02/2022 16:00,3.7,83,0,0,0,3,19.2,191.92,"69,965.25","69,626.75",2022,2,11,16,Friday
11/02/2022 17:00,3.8,81,0,0,0,1,25.8,220.57,"71,472.50","70,180.50",2022,2,11,17,Friday
11/02/2022 18:00,3.3,85,0,0,0,1,28.9,243.35,"73,262.00","69,833.50",2022,2,11,18,Friday
11/02/2022 19:00,2.6,87,0,0,0,1,31.8,241.18,"71,554.50","66,837.75",2022,2,11,19,Friday
11/02/2022 20:00,2.1,83,0,0,0,1,29.8,221.31,"66,899.25","62,188.75",2022,2,11,20,Friday
11/02/2022 21:00,0.9,85,0,0,0,0,27,213.13,"63,045.25","58,493.50",2022,2,11,21,Friday
11/02/2022 22:00,-0.5,90,0,0,0,0,22.4,205.48,"59,863.00","55,177.75",2022,2,11,22,Friday
11/02/2022 23:00,-1.4,91,0,0,0,0,20.7,190.1,"56,395.50","52,986.00",2022,2,11,23,Friday
12/02/2022 00:00,-1.2,88,0,0,0,0,21.7,195.91,"53,343.50","51,528.25",2022,2,12,0,Saturday
12/02/2022 01:00,-1.6,90,0,0,0,0,22.7,187.2,"52,089.75","51,284.50",2022,2,12,1,Saturday
12/02/2022 02:00,-2.2,92,0,0,0,1,19.9,184.89,"51,232.75","51,835.50",2022,2,12,2,Saturday
12/02/2022 03:00,-2.7,94,0,0,0,1,17.8,170.24,"50,598.25","53,063.00",2022,2,12,3,Saturday
12/02/2022 04:00,-2.3,95,0,0,0,0,20.6,166,"50,629.00","54,773.50",2022,2,12,4,Saturday
12/02/2022 05:00,-2.6,95,0,0,0,0,19.4,162.45,"50,893.50","56,435.75",2022,2,12,5,Saturday
12/02/2022 06:00,-3.3,95,0,0,0,0,17.5,160.64,"52,206.00","58,799.25",2022,2,12,6,Saturday
12/02/2022 07:00,-2.8,95,0,0,0,0,16.7,162.56,"55,024.75","61,177.25",2022,2,12,7,Saturday
12/02/2022 08:00,-1,93,0,0,0,0,20.3,157.24,"59,141.00","64,267.50",2022,2,12,8,Saturday
12/02/2022 09:00,0.7,87,0,0,0,0,16.3,121.8,"61,971.50","67,695.25",2022,2,12,9,Saturday
12/02/2022 10:00,2.6,82,0,0,0,1,14.8,115.76,"62,914.25","70,996.25",2022,2,12,10,Saturday
12/02/2022 11:00,4.1,71,0,0,0,3,18.2,121.27,"62,508.75","74,261.00",2022,2,12,11,Saturday
12/02/2022 12:00,4.7,62,0,0,0,3,21,97.47,"61,497.25","74,449.75",2022,2,12,12,Saturday
12/02/2022 13:00,4.9,57,0,0,0,3,22,87.12,"59,683.50","73,076.00",2022,2,12,13,Saturday
12/02/2022 14:00,4.8,54,0,0,0,3,22.5,89.83,"58,085.50","70,249.25",2022,2,12,14,Saturday
12/02/2022 15:00,4.1,60,0,0,0,1,21.7,116.85,"56,999.25","67,101.50",2022,2,12,15,Saturday
12/02/2022 16:00,2.2,67,0,0,0,3,23.4,171.56,"58,068.75","65,824.25",2022,2,12,16,Saturday
12/02/2022 17:00,0.8,73,0,0,0,2,27.4,194.89,"61,875.75","65,650.75",2022,2,12,17,Saturday
12/02/2022 18:00,0.3,76,0,0,0,0,28.9,191.8,"65,467.75","67,766.25",2022,2,12,18,Saturday
12/02/2022 19:00,-0.1,80,0,0,0,0,29.6,140.88,"63,839.00","68,375.25",2022,2,12,19,Saturday
12/02/2022 20:00,-0.2,83,0,0,0,3,30.7,121.12,"60,356.25","67,061.75",2022,2,12,20,Saturday
12/02/2022 21:00,-0.1,83,0,0,0,3,30.9,104.74,"57,630.25","65,409.00",2022,2,12,21,Saturday
12/02/2022 22:00,0.3,81,0,0,0,1,31.2,109.29,"56,343.00","63,058.50",2022,2,12,22,Saturday
12/02/2022 23:00,-0.2,82,0,0,0,1,30.1,101.7,"53,762.00","62,035.00",2022,2,12,23,Saturday
13/02/2022 00:00,-0.2,83,0,0,0,2,30.4,88.07,"51,003.25","60,522.25",2022,2,13,0,Sunday
13/02/2022 01:00,-0.2,81,0,0,0,3,29.7,98.65,"49,492.00","59,627.50",2022,2,13,1,Sunday
13/02/2022 02:00,-0.5,82,0,0,0,3,30,99.78,"48,242.00","58,324.50",2022,2,13,2,Sunday
13/02/2022 03:00,-0.9,83,0,0,0,3,31.6,99.14,"47,673.25","58,315.25",2022,2,13,3,Sunday
13/02/2022 04:00,-0.8,81,0,0,0,3,31.8,104.22,"47,629.50","58,682.25",2022,2,13,4,Sunday
13/02/2022 05:00,-0.9,82,0,0,0,2,31.8,99.91,"47,266.25","58,890.25",2022,2,13,5,Sunday
13/02/2022 06:00,-1.1,83,0,0,0,3,33.3,93.99,"47,728.00","59,545.50",2022,2,13,6,Sunday
13/02/2022 07:00,-0.9,82,0,0,0,3,33.2,88.55,"49,600.50","59,362.50",2022,2,13,7,Sunday
13/02/2022 08:00,0.5,79,0,0,0,3,33.1,88.06,"52,881.00","61,061.25",2022,2,13,8,Sunday
13/02/2022 09:00,2.2,74,0,0,0,2,25.9,60,"55,672.00","65,380.25",2022,2,13,9,Sunday
13/02/2022 10:00,3.7,70,0,0,0,3,22.3,73.03,"57,118.25","70,232.50",2022,2,13,10,Sunday
13/02/2022 11:00,5.1,64,0,0,0,2,22.9,67.23,"58,813.50","73,270.50",2022,2,13,11,Sunday
13/02/2022 12:00,6.6,60,0,0,0,0,20.2,30.08,"57,697.50","73,609.50",2022,2,13,12,Sunday
13/02/2022 13:00,7.3,57,0,0,0,3,25,43.25,"55,354.25","72,348.25",2022,2,13,13,Sunday
13/02/2022 14:00,7.4,57,0,0,0,2,26.4,50.12,"53,524.25","68,044.50",2022,2,13,14,Sunday
13/02/2022 15:00,7.1,60,0,0,0,0,29.5,81.78,"52,752.00","62,673.50",2022,2,13,15,Sunday
13/02/2022 16:00,5.8,64,0,0,0,1,32.9,92.47,"53,421.25","61,130.50",2022,2,13,16,Sunday
13/02/2022 17:00,4.7,72,0,0,0,3,31.8,115.71,"58,227.00","65,929.25",2022,2,13,17,Sunday
13/02/2022 18:00,4.7,76,0,0,0,3,35.4,119.11,"63,089.25","71,312.50",2022,2,13,18,Sunday
13/02/2022 19:00,5,76,0,0,0,3,36.4,92.33,"61,958.75","70,813.50",2022,2,13,19,Sunday
13/02/2022 20:00,4.7,77,0,0,0,3,35,87.18,"59,280.75","70,547.25",2022,2,13,20,Sunday
13/02/2022 21:00,4.2,79,0,0,0,3,35.9,81.39,"57,498.25","70,080.75",2022,2,13,21,Sunday
13/02/2022 22:00,3.9,78,0,0,0,3,35.2,88.59,"57,473.75","68,310.75",2022,2,13,22,Sunday
13/02/2022 23:00,3.8,77,0,0,0,3,35.6,63.23,"55,066.00","66,998.25",2022,2,13,23,Sunday
14/02/2022 00:00,3.9,72,0,0,0,3,36.8,46.55,"52,524.00","64,264.00",2022,2,14,0,Monday
14/02/2022 01:00,4.3,69,0,0,0,3,38.8,13.33,"51,079.50","63,920.00",2022,2,14,1,Monday
14/02/2022 02:00,4.4,66,0,0,0,3,38,12.94,"50,537.75","63,627.50",2022,2,14,2,Monday
14/02/2022 03:00,4.2,64,0,0,0,3,38.9,13.78,"50,906.25","63,397.50",2022,2,14,3,Monday
14/02/2022 04:00,3.9,63,0,0,0,3,41.1,35.25,"52,550.50","64,580.25",2022,2,14,4,Monday
14/02/2022 05:00,3.6,62,0,0,0,3,40.5,87.91,"56,390.25","67,448.75",2022,2,14,5,Monday
14/02/2022 06:00,3.4,61,0,0,0,3,39.4,104.25,"64,430.25","73,299.25",2022,2,14,6,Monday
14/02/2022 07:00,3.5,60,0,0,0,3,38.9,117.19,"69,917.00","76,550.25",2022,2,14,7,Monday
14/02/2022 08:00,4.7,59,0,0,0,0,36.2,117.11,"72,936.00","80,218.00",2022,2,14,8,Monday
14/02/2022 09:00,6.4,60,0,0,0,0,38.5,98.58,"73,406.75","83,210.25",2022,2,14,9,Monday
14/02/2022 10:00,8,56,0,0,0,1,29.2,94.91,"73,633.50","84,843.50",2022,2,14,10,Monday
14/02/2022 11:00,9.8,54,0,0,0,0,27.8,95.89,"74,458.50","85,284.50",2022,2,14,11,Monday
14/02/2022 12:00,11.5,52,0,0,0,0,28.2,98.52,"74,363.25","84,086.25",2022,2,14,12,Monday
14/02/2022 13:00,12.1,52,0,0,0,1,27.1,104.18,"72,726.50","82,673.00",2022,2,14,13,Monday
14/02/2022 14:00,12.4,53,0,0,0,1,28.9,107.01,"71,213.75","80,030.75",2022,2,14,14,Monday
14/02/2022 15:00,11.9,57,0,0,0,1,29.3,114.51,"70,381.50","76,308.00",2022,2,14,15,Monday
14/02/2022 16:00,10.3,63,0,0,0,0,33.3,144.52,"69,648.75","73,922.25",2022,2,14,16,Monday
14/02/2022 17:00,9.2,64,0,0,0,1,31,184.58,"71,488.50","73,533.50",2022,2,14,17,Monday
14/02/2022 18:00,7.9,68,0,0,0,2,30.2,197.13,"73,712.75","75,864.50",2022,2,14,18,Monday
14/02/2022 19:00,7,70,0,0,0,3,31.4,167.3,"72,199.50","74,529.25",2022,2,14,19,Monday
14/02/2022 20:00,8.2,63,0,0,0,3,30.6,148.44,"68,181.25","72,771.25",2022,2,14,20,Monday
14/02/2022 21:00,8.1,62,0,0,0,3,29.1,115.49,"64,289.50","68,685.00",2022,2,14,21,Monday
14/02/2022 22:00,7.1,64,0,0,0,3,28.3,123.05,"61,076.75","67,006.50",2022,2,14,22,Monday
14/02/2022 23:00,5.9,69,0.1,0.1,0,51,27.9,110.94,"57,393.00","64,142.75",2022,2,14,23,Monday
15/02/2022 00:00,6.3,76,0,0,0,3,27.5,112.68,"55,075.00","63,722.50",2022,2,15,0,Tuesday
15/02/2022 01:00,6.8,77,0,0,0,3,25.9,114.82,"53,643.50","62,673.25",2022,2,15,1,Tuesday
15/02/2022 02:00,7,78,0,0,0,3,26.5,112.3,"52,597.00","62,709.25",2022,2,15,2,Tuesday
15/02/2022 03:00,6.7,83,0,0,0,3,23.6,118.28,"53,095.75","62,098.00",2022,2,15,3,Tuesday
15/02/2022 04:00,5.9,89,0,0,0,3,25.2,126.86,"54,718.50","63,069.50",2022,2,15,4,Tuesday
15/02/2022 05:00,4.9,91,0,0,0,3,28.7,152.72,"57,761.25","64,533.00",2022,2,15,5,Tuesday
15/02/2022 06:00,5,90,0,0,0,3,29.8,204.2,"64,695.50","67,195.25",2022,2,15,6,Tuesday
15/02/2022 07:00,4.9,90,0,0,0,3,28.9,234.06,"70,698.75","69,337.50",2022,2,15,7,Tuesday
15/02/2022 08:00,5.9,86,0,0,0,3,26.9,250.06,"73,370.00","71,335.50",2022,2,15,8,Tuesday
15/02/2022 09:00,7.1,82,0,0,0,1,22.5,240,"73,633.75","71,772.00",2022,2,15,9,Tuesday
15/02/2022 10:00,8.3,73,0,0,0,3,32.4,220.43,"74,130.75","73,519.50",2022,2,15,10,Tuesday
15/02/2022 11:00,8.7,70,0,0,0,3,29.7,199.03,"75,205.75","76,544.75",2022,2,15,11,Tuesday
15/02/2022 12:00,8.7,65,0,0,0,3,27.1,182.56,"74,546.00","77,830.75",2022,2,15,12,Tuesday
15/02/2022 13:00,8.8,62,0,0,0,3,30.9,150.85,"72,856.00","77,577.00",2022,2,15,13,Tuesday
15/02/2022 14:00,8.7,62,0,0,0,3,27.8,149.28,"71,204.00","76,838.50",2022,2,15,14,Tuesday
15/02/2022 15:00,8.6,64,0,0,0,0,17.9,157.27,"70,775.75","74,964.50",2022,2,15,15,Tuesday
15/02/2022 16:00,6,75,0,0,0,0,18.9,145.26,"69,811.50","73,196.00",2022,2,15,16,Tuesday
15/02/2022 17:00,4.4,80,0,0,0,1,22.1,173.23,"71,741.25","74,626.75",2022,2,15,17,Tuesday
15/02/2022 18:00,4.7,81,0,0,0,0,30.2,174.29,"74,576.00","79,276.50",2022,2,15,18,Tuesday
15/02/2022 19:00,4.7,87,0,0,0,1,34.8,115.28,"74,588.00","79,705.00",2022,2,15,19,Tuesday
15/02/2022 20:00,4.8,87,0,0,0,0,34.8,105.31,"70,422.00","77,933.25",2022,2,15,20,Tuesday
15/02/2022 21:00,4.6,85,0,0,0,3,36.1,91.51,"66,692.00","76,467.50",2022,2,15,21,Tuesday
15/02/2022 22:00,4.5,81,0,0,0,3,37.5,101.91,"63,576.25","73,763.75",2022,2,15,22,Tuesday
15/02/2022 23:00,4.4,78,0,0,0,3,39,87.91,"59,861.75","71,458.25",2022,2,15,23,Tuesday
16/02/2022 00:00,5.1,68,0,0,0,3,41.1,94.68,"56,406.25","68,365.75",2022,2,16,0,Wednesday
16/02/2022 01:00,5.5,68,0.1,0.1,0,51,40.5,93.97,"54,691.25","66,500.25",2022,2,16,1,Wednesday
16/02/2022 02:00,5.5,74,0.4,0.4,0,51,40.8,99.45,"53,275.25","63,500.75",2022,2,16,2,Wednesday
16/02/2022 03:00,5.4,82,0.4,0.4,0,51,39.8,106.67,"53,455.00","63,399.25",2022,2,16,3,Wednesday
16/02/2022 04:00,5.4,84,0.2,0.2,0,51,39.8,103.6,"55,160.50","62,633.50",2022,2,16,4,Wednesday
16/02/2022 05:00,5.5,85,0,0,0,3,39,110.4,"58,478.25","64,721.00",2022,2,16,5,Wednesday
16/02/2022 06:00,5.6,85,0.1,0.1,0,51,39,134.02,"64,998.25","71,169.00",2022,2,16,6,Wednesday
16/02/2022 07:00,5.5,88,0.4,0.4,0,51,40.2,184.7,"70,835.75","76,551.75",2022,2,16,7,Wednesday
16/02/2022 08:00,6,86,0.2,0.2,0,51,41.4,194.83,"73,773.50","81,211.75",2022,2,16,8,Wednesday
16/02/2022 09:00,6.6,84,0.1,0.1,0,51,40.8,174.52,"75,118.25","83,654.50",2022,2,16,9,Wednesday
16/02/2022 10:00,6.5,85,0.3,0.3,0,51,42.5,137.84,"74,968.00","86,336.75",2022,2,16,10,Wednesday
16/02/2022 11:00,6.7,88,0.9,0.9,0,53,42.7,136.04,"75,641.75","87,022.25",2022,2,16,11,Wednesday
16/02/2022 12:00,7.1,86,2.1,2.1,0,61,52,118.22,"75,188.25","85,625.50",2022,2,16,12,Wednesday
16/02/2022 13:00,7.1,86,0.1,0.1,0,51,50.8,111.4,"74,208.00","85,689.25",2022,2,16,13,Wednesday
16/02/2022 14:00,7.9,85,0.1,0.1,0,51,48.2,105.65,"73,128.50","84,343.50",2022,2,16,14,Wednesday
16/02/2022 15:00,8.5,85,0.2,0.2,0,51,49.7,97.57,"72,445.50","82,572.00",2022,2,16,15,Wednesday
16/02/2022 16:00,8.8,85,0.1,0.1,0,51,49,99.11,"71,248.75","81,849.50",2022,2,16,16,Wednesday
16/02/2022 17:00,9.3,86,0.1,0.1,0,51,46.6,110.76,"72,371.50","82,338.50",2022,2,16,17,Wednesday
16/02/2022 18:00,9.8,84,0,0,0,3,49.9,118.61,"74,670.50","82,785.25",2022,2,16,18,Wednesday
16/02/2022 19:00,10,84,0.2,0.2,0,51,46.5,117.99,"73,218.50","81,085.50",2022,2,16,19,Wednesday
16/02/2022 20:00,9.6,86,0.1,0.1,0,51,48.4,102.9,"68,948.75","78,036.25",2022,2,16,20,Wednesday
16/02/2022 21:00,9.9,84,0,0,0,3,55.3,95.01,"65,190.25","75,928.25",2022,2,16,21,Wednesday
16/02/2022 22:00,10,85,0.5,0.5,0,53,55.6,95.01,"62,350.50","73,637.25",2022,2,16,22,Wednesday
16/02/2022 23:00,10.7,87,0.8,0.8,0,53,58.9,74.12,"58,635.00","71,945.75",2022,2,16,23,Wednesday
17/02/2022 00:00,11.9,84,0.3,0.3,0,51,65.6,17.92,"56,449.00","68,674.25",2022,2,17,0,Thursday
17/02/2022 01:00,11.3,90,1.3,1.3,0,61,58.1,15.04,"54,075.75","67,743.25",2022,2,17,1,Thursday
17/02/2022 02:00,9.6,84,2.2,2.2,0,61,64.5,15.02,"52,974.25","65,561.25",2022,2,17,2,Thursday
17/02/2022 03:00,9.9,70,0.4,0.4,0,51,54.4,13.97,"53,198.50","63,164.50",2022,2,17,3,Thursday
17/02/2022 04:00,8.9,73,0,0,0,3,49.4,15.04,"54,464.75","62,373.75",2022,2,17,4,Thursday
17/02/2022 05:00,7.8,82,0.2,0.2,0,51,53.7,33.02,"57,740.75","63,563.25",2022,2,17,5,Thursday
17/02/2022 06:00,7.5,79,0,0,0,1,53,90.93,"64,394.00","70,127.00",2022,2,17,6,Thursday
17/02/2022 07:00,7,74,0,0,0,1,53.5,123.22,"70,064.25","76,339.00",2022,2,17,7,Thursday
17/02/2022 08:00,7.5,71,0,0,0,3,61.8,107.23,"73,010.75","77,634.25",2022,2,17,8,Thursday
17/02/2022 09:00,7.6,72,0.1,0.1,0,51,74.7,102.55,"73,957.50","80,500.75",2022,2,17,9,Thursday
17/02/2022 10:00,7.6,72,0.1,0.1,0,51,59.5,95.06,"74,096.75","82,229.00",2022,2,17,10,Thursday
17/02/2022 11:00,7.2,75,0.1,0.1,0,51,63.3,77.47,"74,110.25","82,535.25",2022,2,17,11,Thursday
17/02/2022 12:00,7.3,65,0.5,0.5,0,53,65.4,65.06,"74,138.75","84,073.25",2022,2,17,12,Thursday
17/02/2022 13:00,7.4,77,0.4,0.4,0,51,36.4,35.98,"72,748.25","83,810.75",2022,2,17,13,Thursday
17/02/2022 14:00,6.1,80,0.5,0.5,0,53,60.1,42.68,"71,427.25","82,649.50",2022,2,17,14,Thursday
17/02/2022 15:00,6.4,81,0.1,0.1,0,51,54.6,67.3,"70,701.00","80,418.25",2022,2,17,15,Thursday
17/02/2022 16:00,6.1,73,0,0,0,3,60.9,86.08,"69,761.00","78,878.50",2022,2,17,16,Thursday
17/02/2022 17:00,6.1,68,0.1,0.1,0,51,57.7,108.83,"71,482.50","79,175.25",2022,2,17,17,Thursday
17/02/2022 18:00,5.4,69,0,0,0,3,52.6,110.63,"74,293.00","79,343.75",2022,2,17,18,Thursday
17/02/2022 19:00,5.7,64,0,0,0,3,55.5,101.54,"72,832.00","77,205.00",2022,2,17,19,Thursday
17/02/2022 20:00,5.3,64,0,0,0,1,54.7,86.9,"69,039.25","74,504.75",2022,2,17,20,Thursday
17/02/2022 21:00,5.1,62,0,0,0,1,50.1,86.48,"65,354.00","72,035.75",2022,2,17,21,Thursday
17/02/2022 22:00,4.9,62,0,0,0,0,52.6,86.3,"61,659.25","69,182.50",2022,2,17,22,Thursday
17/02/2022 23:00,4.7,61,0,0,0,1,53.6,63.04,"58,343.00","67,545.00",2022,2,17,23,Thursday
18/02/2022 00:00,5,61,0,0,0,2,46.8,71.45,"54,969.00","64,462.25",2022,2,18,0,Friday
18/02/2022 01:00,4.8,65,0,0,0,2,46.4,62.57,"53,129.50","61,661.25",2022,2,18,1,Friday
18/02/2022 02:00,4.5,65,0,0,0,2,43.9,74.76,"52,272.00","59,099.25",2022,2,18,2,Friday
18/02/2022 03:00,4.2,67,0,0,0,1,41.1,84.92,"51,528.50","58,005.50",2022,2,18,3,Friday
18/02/2022 04:00,3.6,72,0,0,0,2,38,95.19,"52,862.25","57,294.50",2022,2,18,4,Friday
18/02/2022 05:00,3.4,76,0,0,0,2,37.8,119.09,"55,788.75","58,071.50",2022,2,18,5,Friday
18/02/2022 06:00,3.1,79,0,0,0,3,33.9,140.99,"62,561.00","60,906.75",2022,2,18,6,Friday
18/02/2022 07:00,3.1,81,0,0,0,3,31.6,185.05,"68,127.75","63,728.00",2022,2,18,7,Friday
18/02/2022 08:00,4.2,81,0,0,0,3,29.1,189.28,"70,463.25","66,258.00",2022,2,18,8,Friday
18/02/2022 09:00,5.6,78,0,0,0,3,22.4,173.24,"71,363.50","69,115.75",2022,2,18,9,Friday
18/02/2022 10:00,7.4,74,0,0,0,3,21.8,150,"72,413.50","72,847.25",2022,2,18,10,Friday
18/02/2022 11:00,8.3,69,0.1,0.1,0,51,33.3,130.99,"73,009.00","74,716.25",2022,2,18,11,Friday
18/02/2022 12:00,7,79,0.5,0.5,0,53,26.1,123.17,"72,389.50","78,074.75",2022,2,18,12,Friday
